"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7694","Card: el carrusel trae todas las imagenes del hotel","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","33132","Excursiones: trae tarifas y muestra la excursion esperada","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","18717","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque A","2026-09-15","passed","2026-09-15","","precondiciones.setup.ts","",""
"","33777","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","18721","El contenido del tarifario se muestra en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","44611","El tarifario muestra hoteles, paquetes y ofertas en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","2311","Login en el front de QA","Login","2026-09-15","passed","2026-09-15","","auth.setup.ts","",""
"","11020","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","19450","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","49980","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Bloque A: Tarifario","2026-09-15","failed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","11834","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","33469","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","7031","El calendario opera todos los dias que declaran sus reglas","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","7488","Cabecera: el contador, los chips de categoria y Limpiar acompanan al listado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
