"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22069","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","103781","Caja diaria: recibe el pago y el cobro del mismo file y cuadra","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/caja-diaria.spec.ts","",""
"","8481","Cabecera: el contador, los chips de categoria y Limpiar acompanan al listado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","13199","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque B","2026-09-15","passed","2026-09-15","","precondiciones.setup.ts","",""
"","25753","Servicio: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","22165","Multidestino: armado, detalle y carrito se muestran en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-15","failed","2026-09-15","Reservas — multiidioma","bloque-b/multiidioma-reservas.spec.ts","",""
"","23106","Carrito y checkout: el servicio se muestra en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-15","failed","2026-09-15","Reservas — multiidioma","bloque-b/multiidioma-reservas.spec.ts","",""
"","20822","Serie: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","20827","Hotel: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","22036","El contenido del tarifario se muestra en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","34755","Serie: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-series.spec.ts","",""
"","36561","Oferta: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","37166","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","14308","Checkout: el portal no deja emitir una reserva incompleta","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — validaciones","bloque-b/validaciones.spec.ts","",""
"","48579","Factura de proveedor: se carga sobre el file y se imputa al item","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/factura-proveedor.spec.ts","",""
"","50968","Orden de cobro: cobra el comprobante del cliente en la caja de regresion","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/orden-de-cobro.spec.ts","",""
"","27679","Hotel: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","63014","No asignados: el item y la factura figuran pendientes y salen al imputar","Climbs - Bloque C: Cobranzas","2026-09-15","failed","2026-09-15","Cobranzas — bandejas de no asignados","bloque-c/no-asignados.spec.ts","",""
"","13372","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","36391","Excursiones: trae tarifas y muestra la excursion esperada","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","14268","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","21073","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque A","2026-09-15","passed","2026-09-15","","precondiciones.setup.ts","",""
"","32490","Servicio: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","failed","2026-09-15","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","91061","Serie: el asistente no deja avanzar con datos incompletos","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-series.spec.ts","",""
"","6168","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque C","2026-09-15","passed","2026-09-15","","precondiciones.setup.ts","",""
"","51199","El tarifario muestra hoteles, paquetes y ofertas en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","28456","Multidestino: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","13264","Serie: las pantallas se muestran en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-series.spec.ts","",""
"","8766","Card: el carrusel trae todas las imagenes del hotel","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","37975","Factura al cliente: se emite sobre el file y toma sus conceptos","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/factura-cliente.spec.ts","",""
"","34496","Liquidacion: se arma desde el file, guarda lo editado y se regenera","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas — liquidacion","bloque-c/liquidacion.spec.ts","",""
"","25444","Multidestino: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","62049","Orden de pago: cancela la factura del proveedor desde la caja de regresion","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/orden-de-pago.spec.ts","",""
"","8371","El calendario opera todos los dias que declaran sus reglas","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","2451","Login en el front de QA","Login","2026-09-15","passed","2026-09-15","","auth.setup.ts","",""
"","47626","Validaciones: el BO rechaza lo que no debe permitir","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/validaciones-bo.spec.ts","",""
"","36874","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","54915","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Bloque A: Tarifario","2026-09-15","failed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
