"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12084","El calendario opera todos los dias que declaran sus reglas","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","27137","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","59497","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","failed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","12078","Cabecera: el contador, los chips de categoria y Limpiar acompanan al listado","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","3611","Login en el front de QA","Login","2026-09-06","passed","2026-09-06","","auth.setup.ts","",""
"","43148","Excursiones: trae tarifas y muestra la excursion esperada","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","44033","El contenido del tarifario se muestra en el idioma elegido","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","12614","Card: el carrusel trae todas las imagenes del hotel","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","18674","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","failed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","17902","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Suite de pruebas automatizadas","2026-09-06","failed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","43730","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","46021","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
