"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41974","Excursiones: trae tarifas y muestra la excursion esperada","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","11902","Card: el carrusel trae todas las imagenes del hotel","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","11640","Cabecera: el contador, los chips de categoria y Limpiar acompanan al listado","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","18304","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","failed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","3039","Login en el front de QA","Login","2026-09-06","passed","2026-09-06","","auth.setup.ts","",""
"","58512","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","failed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","42739","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","42751","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","17322","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Suite de pruebas automatizadas","2026-09-06","failed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","11901","El calendario opera todos los dias que declaran sus reglas","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","25163","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario","bloque-a/tarifario.spec.ts","",""
"","42168","El contenido del tarifario se muestra en el idioma elegido","Climbs - Suite de pruebas automatizadas","2026-09-06","passed","2026-09-06","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
