"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73368","Oferta: la reserva emitida conserva los datos en el BackOffice","Climbs - Suite de pruebas automatizadas","2026-09-04","passed","2026-09-04","Reservas","bloque-b/reservas.spec.ts","",""
"","45806","Hotel: la reserva emitida conserva los datos en el BackOffice","Climbs - Suite de pruebas automatizadas","2026-09-04","passed","2026-09-04","Reservas","bloque-b/reservas.spec.ts","",""
"","68157","Servicio: la reserva emitida conserva los datos en el BackOffice","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Reservas","bloque-b/reservas.spec.ts","",""
"","44623","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
"","69187","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
"","19621","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
"","60768","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
"","17714","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
"","124125","Multidestino: la reserva emitida conserva los datos en el BackOffice","Climbs - Suite de pruebas automatizadas","2026-09-04","passed","2026-09-04","Reservas","bloque-b/reservas.spec.ts","",""
"","45695","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
"","10750","Login en el front de QA","Login","2026-09-04","passed","2026-09-04","","auth.setup.ts","",""
"","31725","Excursiones: trae tarifas y muestra la excursion esperada","Climbs - Suite de pruebas automatizadas","2026-09-04","failed","2026-09-04","Tarifario","bloque-a/tarifario.spec.ts","",""
